label,county_name,town_name,counts,town_percentage_in_label,label_percentage_in_town
grape,彰化縣,花壇鄉,19.0,0.0059412132582864294,0.0794979079497908
grape,苗栗縣,卓蘭鎮,805.0,0.2517198248905566,0.2777777777777778
grape,花蓮縣,玉里鎮,0.0,0.0,0.0
grape,彰化縣,芳苑鄉,0.0,0.0,0.0
grape,屏東縣,春日鄉,0.0,0.0,0.0
grape,雲林縣,西螺鎮,1.0,0.00031269543464665416,0.002178649237472767
grape,臺中市,龍井區,1.0,0.00031269543464665416,0.0032258064516129032
grape,桃園市,新屋區,0.0,0.0,0.0
grape,高雄市,林園區,0.0,0.0,0.0
grape,花蓮縣,秀林鄉,0.0,0.0,0.0
grape,臺南市,後壁區,0.0,0.0,0.0
grape,桃園市,八德區,0.0,0.0,0.0
grape,嘉義縣,大林鎮,0.0,0.0,0.0
grape,嘉義縣,朴子市,0.0,0.0,0.0
grape,嘉義縣,溪口鄉,2.0,0.0006253908692933083,0.006622516556291391
grape,嘉義市,西區,0.0,0.0,0.0
grape,高雄市,鳥松區,0.0,0.0,0.0
grape,雲林縣,褒忠鄉,0.0,0.0,0.0
grape,新竹縣,竹北市,0.0,0.0,0.0
grape,屏東縣,九如鄉,0.0,0.0,0.0
grape,苗栗縣,通霄鎮,0.0,0.0,0.0
grape,臺南市,善化區,0.0,0.0,0.0
grape,屏東縣,獅子鄉,0.0,0.0,0.0
grape,高雄市,岡山區,0.0,0.0,0.0
grape,臺中市,沙鹿區,0.0,0.0,0.0
grape,屏東縣,東港鎮,0.0,0.0,0.0
grape,雲林縣,古坑鄉,0.0,0.0,0.0
grape,臺東縣,太麻里鄉,0.0,0.0,0.0
grape,新竹縣,橫山鄉,0.0,0.0,0.0
grape,雲林縣,東勢鄉,0.0,0.0,0.0
grape,苗栗縣,竹南鎮,0.0,0.0,0.0
grape,苗栗縣,頭屋鄉,0.0,0.0,0.0
grape,臺中市,潭子區,0.0,0.0,0.0
grape,臺南市,左鎮區,0.0,0.0,0.0
grape,高雄市,大樹區,0.0,0.0,0.0
grape,臺中市,梧棲區,0.0,0.0,0.0
grape,新竹市,東區,1.0,0.00031269543464665416,0.005154639175257732
grape,新竹縣,新埔鎮,0.0,0.0,0.0
grape,臺中市,后里區,0.0,0.0,0.0
grape,臺中市,大里區,0.0,0.0,0.0
grape,南投縣,名間鄉,0.0,0.0,0.0
grape,雲林縣,斗六市,0.0,0.0,0.0
grape,屏東縣,崁頂鄉,1.0,0.00031269543464665416,0.0007057163020465773
grape,花蓮縣,瑞穗鄉,0.0,0.0,0.0
grape,嘉義縣,鹿草鄉,0.0,0.0,0.0
grape,臺中市,清水區,0.0,0.0,0.0
grape,雲林縣,二崙鄉,1.0,0.00031269543464665416,0.0008598452278589854
grape,臺東縣,鹿野鄉,0.0,0.0,0.0
grape,臺東縣,卑南鄉,0.0,0.0,0.0
grape,苗栗縣,造橋鄉,0.0,0.0,0.0
grape,雲林縣,元長鄉,0.0,0.0,0.0
grape,雲林縣,北港鎮,0.0,0.0,0.0
grape,屏東縣,麟洛鄉,0.0,0.0,0.0
grape,彰化縣,北斗鎮,0.0,0.0,0.0
grape,臺南市,新市區,0.0,0.0,0.0
grape,彰化縣,鹿港鎮,1.0,0.00031269543464665416,0.009615384615384616
grape,臺南市,六甲區,0.0,0.0,0.0
grape,屏東縣,新園鄉,0.0,0.0,0.0
grape,苗栗縣,三灣鄉,1.0,0.00031269543464665416,0.021739130434782608
grape,桃園市,觀音區,2.0,0.0006253908692933083,0.004329004329004329
grape,新竹縣,湖口鄉,0.0,0.0,0.0
grape,苗栗縣,南庄鄉,0.0,0.0,0.0
grape,高雄市,美濃區,0.0,0.0,0.0
grape,臺中市,大雅區,0.0,0.0,0.0
grape,新竹縣,新豐鄉,0.0,0.0,0.0
grape,彰化縣,福興鄉,2.0,0.0006253908692933083,0.004819277108433735
grape,南投縣,草屯鎮,98.0,0.030644152595372107,0.19718309859154928
grape,彰化縣,芬園鄉,0.0,0.0,0.0
grape,臺南市,大內區,0.0,0.0,0.0
grape,屏東縣,竹田鄉,0.0,0.0,0.0
grape,嘉義縣,水上鄉,0.0,0.0,0.0
grape,臺東縣,東河鄉,0.0,0.0,0.0
grape,彰化縣,社頭鄉,3.0,0.0009380863039399625,0.004043126684636119
grape,屏東縣,新埤鄉,1.0,0.00031269543464665416,0.0013513513513513514
grape,臺南市,官田區,0.0,0.0,0.0
grape,臺東縣,延平鄉,0.0,0.0,0.0
grape,臺北市,中山區,0.0,0.0,0.0
grape,臺中市,新社區,0.0,0.0,0.0
grape,新竹縣,關西鎮,0.0,0.0,0.0
grape,臺東縣,池上鄉,0.0,0.0,0.0
grape,屏東縣,內埔鄉,0.0,0.0,0.0
grape,臺南市,歸仁區,0.0,0.0,0.0
grape,臺中市,太平區,0.0,0.0,0.0
grape,花蓮縣,新城鄉,0.0,0.0,0.0
grape,雲林縣,崙背鄉,0.0,0.0,0.0
grape,屏東縣,高樹鄉,2.0,0.0006253908692933083,0.0007309941520467836
grape,彰化縣,大村鄉,702.0,0.21951219512195122,0.833729216152019
grape,屏東縣,滿州鄉,0.0,0.0,0.0
grape,彰化縣,田尾鄉,13.0,0.0040650406504065045,0.029411764705882353
grape,南投縣,魚池鄉,0.0,0.0,0.0
grape,雲林縣,臺西鄉,0.0,0.0,0.0
grape,彰化縣,員林市,33.0,0.010318949343339587,0.14864864864864866
grape,臺中市,大甲區,0.0,0.0,0.0
grape,桃園市,楊梅區,0.0,0.0,0.0
grape,南投縣,埔里鎮,4.0,0.0012507817385866166,0.0007185198491108317
grape,臺南市,安定區,0.0,0.0,0.0
grape,臺南市,永康區,0.0,0.0,0.0
grape,屏東縣,枋山鄉,0.0,0.0,0.0
grape,彰化縣,伸港鄉,0.0,0.0,0.0
grape,臺中市,大肚區,0.0,0.0,0.0
grape,嘉義縣,梅山鄉,0.0,0.0,0.0
grape,彰化縣,二水鄉,0.0,0.0,0.0
grape,苗栗縣,銅鑼鄉,0.0,0.0,0.0
grape,彰化縣,竹塘鄉,9.0,0.0028142589118198874,0.013803680981595092
grape,彰化縣,秀水鄉,21.0,0.006566604127579738,0.10144927536231885
grape,屏東縣,萬巒鄉,0.0,0.0,0.0
grape,臺東縣,金峰鄉,0.0,0.0,0.0
grape,屏東縣,潮州鎮,0.0,0.0,0.0
grape,雲林縣,虎尾鎮,1.0,0.00031269543464665416,0.0009852216748768472
grape,桃園市,大溪區,0.0,0.0,0.0
grape,苗栗縣,三義鄉,0.0,0.0,0.0
grape,嘉義縣,竹崎鄉,0.0,0.0,0.0
grape,雲林縣,林內鄉,0.0,0.0,0.0
grape,桃園市,平鎮區,0.0,0.0,0.0
grape,臺北市,內湖區,0.0,0.0,0.0
grape,臺中市,大安區,0.0,0.0,0.0
grape,臺中市,霧峰區,0.0,0.0,0.0
grape,臺南市,山上區,0.0,0.0,0.0
grape,屏東縣,長治鄉,0.0,0.0,0.0
grape,臺東縣,大武鄉,0.0,0.0,0.0
grape,彰化縣,埔心鄉,305.0,0.09537210756722952,0.2800734618916437
grape,雲林縣,土庫鎮,1.0,0.00031269543464665416,0.000683526999316473
grape,嘉義縣,六腳鄉,0.0,0.0,0.0
grape,雲林縣,斗南鎮,0.0,0.0,0.0
grape,臺南市,白河區,0.0,0.0,0.0
grape,屏東縣,林邊鄉,0.0,0.0,0.0
grape,南投縣,國姓鄉,1.0,0.00031269543464665416,0.00141643059490085
grape,桃園市,大園區,0.0,0.0,0.0
grape,屏東縣,三地門鄉,0.0,0.0,0.0
grape,高雄市,田寮區,0.0,0.0,0.0
grape,臺東縣,臺東市,0.0,0.0,0.0
grape,南投縣,鹿谷鄉,0.0,0.0,0.0
grape,屏東縣,里港鄉,1.0,0.00031269543464665416,0.0009671179883945841
grape,桃園市,桃園區,0.0,0.0,0.0
grape,屏東縣,萬丹鄉,0.0,0.0,0.0
grape,臺中市,東勢區,0.0,0.0,0.0
grape,桃園市,中壢區,0.0,0.0,0.0
grape,雲林縣,水林鄉,0.0,0.0,0.0
grape,高雄市,內門區,0.0,0.0,0.0
grape,屏東縣,屏東市,0.0,0.0,0.0
grape,南投縣,集集鎮,0.0,0.0,0.0
grape,彰化縣,二林鎮,249.0,0.07786116322701689,0.06178660049627792
grape,嘉義縣,新港鄉,0.0,0.0,0.0
grape,高雄市,大寮區,2.0,0.0006253908692933083,0.0021321961620469083
grape,彰化縣,線西鄉,0.0,0.0,0.0
grape,苗栗縣,頭份市,0.0,0.0,0.0
grape,臺南市,龍崎區,0.0,0.0,0.0
grape,屏東縣,枋寮鄉,0.0,0.0,0.0
grape,彰化縣,田中鎮,6.0,0.001876172607879925,0.012658227848101266
grape,嘉義縣,義竹鄉,0.0,0.0,0.0
grape,南投縣,竹山鎮,1.0,0.00031269543464665416,0.0033783783783783786
grape,嘉義縣,番路鄉,0.0,0.0,0.0
grape,屏東縣,來義鄉,0.0,0.0,0.0
grape,雲林縣,麥寮鄉,0.0,0.0,0.0
grape,屏東縣,鹽埔鄉,0.0,0.0,0.0
grape,臺南市,東山區,0.0,0.0,0.0
grape,新竹市,北區,0.0,0.0,0.0
grape,雲林縣,大埤鄉,0.0,0.0,0.0
grape,雲林縣,口湖鄉,0.0,0.0,0.0
grape,花蓮縣,鳳林鎮,0.0,0.0,0.0
grape,彰化縣,溪湖鎮,733.0,0.22920575359599749,0.45726762320648784
grape,臺東縣,達仁鄉,0.0,0.0,0.0
grape,嘉義縣,太保市,0.0,0.0,0.0
grape,臺中市,烏日區,0.0,0.0,0.0
grape,花蓮縣,壽豐鄉,0.0,0.0,0.0
grape,臺南市,柳營區,0.0,0.0,0.0
grape,花蓮縣,吉安鄉,2.0,0.0006253908692933083,0.0011229646266142617
grape,臺中市,北區,0.0,0.0,0.0
grape,苗栗縣,後龍鎮,0.0,0.0,0.0
grape,彰化縣,彰化市,1.0,0.00031269543464665416,0.0022471910112359553
grape,臺中市,外埔區,36.0,0.01125703564727955,0.046153846153846156
grape,南投縣,南投市,0.0,0.0,0.0
grape,桃園市,蘆竹區,0.0,0.0,0.0
grape,苗栗縣,大湖鄉,0.0,0.0,0.0
grape,南投縣,中寮鄉,0.0,0.0,0.0
grape,臺南市,玉井區,0.0,0.0,0.0
grape,花蓮縣,花蓮市,0.0,0.0,0.0
grape,嘉義縣,民雄鄉,0.0,0.0,0.0
grape,臺南市,南化區,1.0,0.00031269543464665416,0.002631578947368421
grape,彰化縣,和美鎮,2.0,0.0006253908692933083,0.005390835579514825
grape,臺南市,麻豆區,0.0,0.0,0.0
grape,新竹縣,竹東鎮,0.0,0.0,0.0
grape,花蓮縣,光復鄉,0.0,0.0,0.0
grape,宜蘭縣,冬山鄉,0.0,0.0,0.0
grape,臺南市,楠西區,0.0,0.0,0.0
grape,彰化縣,大城鄉,1.0,0.00031269543464665416,0.0005025125628140704
grape,雲林縣,莿桐鄉,3.0,0.0009380863039399625,0.003329633740288568
greenhouse,臺中市,烏日區,9.0,0.0041802136553646075,0.24324324324324326
greenhouse,彰化縣,田尾鄉,0.0,0.0,0.0
greenhouse,花蓮縣,壽豐鄉,0.0,0.0,0.0
greenhouse,臺南市,新市區,0.0,0.0,0.0
greenhouse,嘉義縣,太保市,0.0,0.0,0.0
greenhouse,雲林縣,北港鎮,4.0,0.0018578727357176034,0.003929273084479371
greenhouse,新竹縣,湖口鄉,0.0,0.0,0.0
greenhouse,高雄市,美濃區,0.0,0.0,0.0
greenhouse,彰化縣,竹塘鄉,0.0,0.0,0.0
greenhouse,高雄市,鳥松區,0.0,0.0,0.0
greenhouse,雲林縣,古坑鄉,1.0,0.00046446818392940084,0.000835421888053467
greenhouse,南投縣,南投市,0.0,0.0,0.0
greenhouse,苗栗縣,卓蘭鎮,0.0,0.0,0.0
greenhouse,彰化縣,伸港鄉,10.0,0.004644681839294009,0.009082652134423252
greenhouse,彰化縣,永靖鄉,1.0,0.00046446818392940084,0.002717391304347826
greenhouse,嘉義縣,水上鄉,0.0,0.0,0.0
greenhouse,臺中市,北區,0.0,0.0,0.0
greenhouse,南投縣,鹿谷鄉,0.0,0.0,0.0
greenhouse,屏東縣,來義鄉,0.0,0.0,0.0
greenhouse,臺南市,白河區,0.0,0.0,0.0
greenhouse,彰化縣,芬園鄉,0.0,0.0,0.0
greenhouse,臺東縣,太麻里鄉,0.0,0.0,0.0
greenhouse,臺南市,山上區,0.0,0.0,0.0
greenhouse,南投縣,國姓鄉,0.0,0.0,0.0
greenhouse,桃園市,中壢區,0.0,0.0,0.0
greenhouse,新竹縣,竹北市,0.0,0.0,0.0
greenhouse,桃園市,新屋區,0.0,0.0,0.0
greenhouse,嘉義縣,鹿草鄉,140.0,0.06502554575011611,0.27944111776447106
greenhouse,嘉義縣,義竹鄉,1.0,0.00046446818392940084,0.5
greenhouse,彰化縣,溪州鄉,0.0,0.0,0.0
greenhouse,屏東縣,佳冬鄉,0.0,0.0,0.0
greenhouse,高雄市,大寮區,85.0,0.039479795633999074,0.0906183368869936
greenhouse,雲林縣,斗南鎮,0.0,0.0,0.0
greenhouse,嘉義縣,番路鄉,0.0,0.0,0.0
greenhouse,臺中市,西屯區,0.0,0.0,0.0
greenhouse,臺南市,後壁區,42.0,0.019507663725034836,0.3620689655172414
greenhouse,花蓮縣,鳳林鎮,0.0,0.0,0.0
greenhouse,苗栗縣,苑裡鎮,0.0,0.0,0.0
greenhouse,高雄市,旗山區,0.0,0.0,0.0
greenhouse,臺中市,沙鹿區,1.0,0.00046446818392940084,0.008130081300813009
greenhouse,桃園市,楊梅區,0.0,0.0,0.0
greenhouse,彰化縣,和美鎮,25.0,0.011611704598235021,0.0673854447439353
greenhouse,臺北市,內湖區,0.0,0.0,0.0
greenhouse,苗栗縣,頭份市,0.0,0.0,0.0
greenhouse,屏東縣,鹽埔鄉,0.0,0.0,0.0
greenhouse,屏東縣,萬巒鄉,0.0,0.0,0.0
greenhouse,嘉義縣,朴子市,28.0,0.013005109150023224,0.0660377358490566
greenhouse,雲林縣,林內鄉,0.0,0.0,0.0
greenhouse,新竹市,東區,0.0,0.0,0.0
greenhouse,桃園市,觀音區,1.0,0.00046446818392940084,0.0021645021645021645
greenhouse,嘉義市,東區,0.0,0.0,0.0
greenhouse,屏東縣,南州鄉,16.0,0.0074314909428704135,0.022284122562674095
greenhouse,臺南市,安定區,0.0,0.0,0.0
greenhouse,臺東縣,關山鎮,0.0,0.0,0.0
greenhouse,苗栗縣,南庄鄉,0.0,0.0,0.0
greenhouse,南投縣,名間鄉,0.0,0.0,0.0
greenhouse,臺南市,玉井區,0.0,0.0,0.0
greenhouse,臺東縣,東河鄉,0.0,0.0,0.0
greenhouse,花蓮縣,光復鄉,0.0,0.0,0.0
greenhouse,新竹縣,橫山鄉,0.0,0.0,0.0
greenhouse,屏東縣,滿州鄉,0.0,0.0,0.0
greenhouse,彰化縣,溪湖鎮,0.0,0.0,0.0
greenhouse,雲林縣,土庫鎮,5.0,0.0023223409196470044,0.003417634996582365
greenhouse,桃園市,大溪區,0.0,0.0,0.0
greenhouse,屏東縣,崁頂鄉,163.0,0.07570831398049234,0.1150317572335921
greenhouse,彰化縣,社頭鄉,0.0,0.0,0.0
greenhouse,新竹市,香山區,0.0,0.0,0.0
greenhouse,臺南市,歸仁區,17.0,0.007895959126799815,0.06666666666666667
greenhouse,臺中市,清水區,11.0,0.005109150023223409,0.04119850187265917
greenhouse,花蓮縣,玉里鎮,0.0,0.0,0.0
greenhouse,彰化縣,員林市,0.0,0.0,0.0
greenhouse,宜蘭縣,三星鄉,0.0,0.0,0.0
greenhouse,南投縣,中寮鄉,0.0,0.0,0.0
greenhouse,雲林縣,莿桐鄉,1.0,0.00046446818392940084,0.0011098779134295228
greenhouse,屏東縣,長治鄉,0.0,0.0,0.0
greenhouse,高雄市,田寮區,0.0,0.0,0.0
greenhouse,苗栗縣,銅鑼鄉,0.0,0.0,0.0
greenhouse,臺中市,后里區,0.0,0.0,0.0
greenhouse,嘉義縣,溪口鄉,67.0,0.031119368323269857,0.22185430463576158
greenhouse,屏東縣,春日鄉,0.0,0.0,0.0
greenhouse,彰化縣,田中鎮,0.0,0.0,0.0
greenhouse,彰化縣,福興鄉,0.0,0.0,0.0
greenhouse,臺南市,六甲區,0.0,0.0,0.0
greenhouse,嘉義縣,新港鄉,148.0,0.06874129122155133,0.5085910652920962
greenhouse,臺南市,官田區,0.0,0.0,0.0
greenhouse,臺中市,大肚區,25.0,0.011611704598235021,0.13297872340425532
greenhouse,臺東縣,鹿野鄉,0.0,0.0,0.0
greenhouse,花蓮縣,吉安鄉,69.0,0.03204830469112866,0.03874227961819203
greenhouse,臺南市,善化區,0.0,0.0,0.0
greenhouse,臺中市,新社區,0.0,0.0,0.0
greenhouse,彰化縣,鹿港鎮,0.0,0.0,0.0
greenhouse,雲林縣,崙背鄉,0.0,0.0,0.0
greenhouse,臺南市,柳營區,0.0,0.0,0.0
greenhouse,花蓮縣,花蓮市,0.0,0.0,0.0
greenhouse,南投縣,魚池鄉,0.0,0.0,0.0
greenhouse,苗栗縣,通霄鎮,0.0,0.0,0.0
greenhouse,嘉義縣,民雄鄉,17.0,0.007895959126799815,0.17894736842105263
greenhouse,臺中市,大雅區,0.0,0.0,0.0
greenhouse,高雄市,林園區,0.0,0.0,0.0
greenhouse,屏東縣,萬丹鄉,613.0,0.2847189967487227,0.24229249011857706
greenhouse,雲林縣,四湖鄉,11.0,0.005109150023223409,0.007617728531855956
greenhouse,臺中市,外埔區,0.0,0.0,0.0
greenhouse,臺中市,潭子區,0.0,0.0,0.0
greenhouse,桃園市,大園區,0.0,0.0,0.0
greenhouse,臺東縣,池上鄉,0.0,0.0,0.0
greenhouse,屏東縣,枋寮鄉,0.0,0.0,0.0
greenhouse,臺南市,關廟區,0.0,0.0,0.0
greenhouse,雲林縣,二崙鄉,1.0,0.00046446818392940084,0.0008598452278589854
greenhouse,臺東縣,金峰鄉,0.0,0.0,0.0
greenhouse,臺南市,七股區,0.0,0.0,0.0
greenhouse,雲林縣,臺西鄉,0.0,0.0,0.0
greenhouse,雲林縣,西螺鎮,0.0,0.0,0.0
greenhouse,嘉義縣,六腳鄉,0.0,0.0,0.0
greenhouse,嘉義縣,梅山鄉,0.0,0.0,0.0
greenhouse,彰化縣,大村鄉,0.0,0.0,0.0
greenhouse,桃園市,桃園區,0.0,0.0,0.0
greenhouse,臺北市,中山區,0.0,0.0,0.0
greenhouse,屏東縣,九如鄉,0.0,0.0,0.0
greenhouse,雲林縣,褒忠鄉,0.0,0.0,0.0
greenhouse,屏東縣,里港鄉,0.0,0.0,0.0
greenhouse,花蓮縣,秀林鄉,0.0,0.0,0.0
greenhouse,新竹縣,新豐鄉,0.0,0.0,0.0
greenhouse,南投縣,埔里鎮,23.0,0.010682768230376219,0.004131489132387282
greenhouse,彰化縣,二水鄉,0.0,0.0,0.0
greenhouse,苗栗縣,公館鄉,0.0,0.0,0.0
greenhouse,彰化縣,北斗鎮,0.0,0.0,0.0
greenhouse,桃園市,蘆竹區,0.0,0.0,0.0
greenhouse,嘉義市,西區,0.0,0.0,0.0
greenhouse,屏東縣,獅子鄉,0.0,0.0,0.0
greenhouse,雲林縣,元長鄉,59.0,0.02740362285183465,0.022006713912719134
greenhouse,雲林縣,口湖鄉,6.0,0.002786809103576405,0.024193548387096774
greenhouse,雲林縣,水林鄉,27.0,0.012540640966093822,0.03879310344827586
greenhouse,苗栗縣,大湖鄉,0.0,0.0,0.0
greenhouse,臺中市,大里區,0.0,0.0,0.0
greenhouse,宜蘭縣,冬山鄉,0.0,0.0,0.0
greenhouse,屏東縣,枋山鄉,0.0,0.0,0.0
greenhouse,彰化縣,芳苑鄉,0.0,0.0,0.0
greenhouse,新北市,三峽區,0.0,0.0,0.0
greenhouse,臺中市,大甲區,0.0,0.0,0.0
greenhouse,苗栗縣,頭屋鄉,0.0,0.0,0.0
greenhouse,苗栗縣,造橋鄉,0.0,0.0,0.0
greenhouse,臺南市,麻豆區,0.0,0.0,0.0
greenhouse,新竹縣,芎林鄉,0.0,0.0,0.0
greenhouse,臺東縣,大武鄉,0.0,0.0,0.0
greenhouse,新竹縣,新埔鎮,2.0,0.0009289363678588017,0.01282051282051282
greenhouse,臺南市,永康區,0.0,0.0,0.0
greenhouse,彰化縣,埔心鄉,0.0,0.0,0.0
greenhouse,雲林縣,斗六市,3.0,0.0013934045517882026,0.006535947712418301
greenhouse,臺南市,下營區,0.0,0.0,0.0
greenhouse,屏東縣,潮州鎮,14.0,0.006502554575011612,0.0498220640569395
greenhouse,屏東縣,新埤鄉,0.0,0.0,0.0
greenhouse,臺中市,太平區,0.0,0.0,0.0
greenhouse,雲林縣,虎尾鎮,0.0,0.0,0.0
greenhouse,南投縣,草屯鎮,0.0,0.0,0.0
greenhouse,臺南市,楠西區,0.0,0.0,0.0
greenhouse,嘉義縣,中埔鄉,0.0,0.0,0.0
greenhouse,南投縣,集集鎮,0.0,0.0,0.0
greenhouse,臺南市,東山區,0.0,0.0,0.0
greenhouse,臺中市,梧棲區,10.0,0.004644681839294009,0.1
greenhouse,臺中市,東勢區,0.0,0.0,0.0
greenhouse,彰化縣,埔鹽鄉,0.0,0.0,0.0
greenhouse,苗栗縣,三灣鄉,0.0,0.0,0.0
greenhouse,臺東縣,臺東市,0.0,0.0,0.0
greenhouse,苗栗縣,竹南鎮,0.0,0.0,0.0
greenhouse,南投縣,竹山鎮,0.0,0.0,0.0
greenhouse,屏東縣,林邊鄉,1.0,0.00046446818392940084,0.014925373134328358
greenhouse,雲林縣,東勢鄉,0.0,0.0,0.0
greenhouse,彰化縣,彰化市,20.0,0.009289363678588018,0.0449438202247191
greenhouse,屏東縣,屏東市,0.0,0.0,0.0
greenhouse,臺中市,霧峰區,0.0,0.0,0.0
greenhouse,南投縣,水里鄉,0.0,0.0,0.0
greenhouse,彰化縣,線西鄉,0.0,0.0,0.0
greenhouse,苗栗縣,後龍鎮,0.0,0.0,0.0
greenhouse,嘉義縣,大林鎮,17.0,0.007895959126799815,0.096045197740113
greenhouse,彰化縣,埤頭鄉,0.0,0.0,0.0
greenhouse,臺中市,大安區,2.0,0.0009289363678588017,0.0058823529411764705
greenhouse,彰化縣,二林鎮,1.0,0.00046446818392940084,0.00024813895781637717
greenhouse,屏東縣,麟洛鄉,0.0,0.0,0.0
greenhouse,屏東縣,內埔鄉,0.0,0.0,0.0
greenhouse,屏東縣,新園鄉,138.0,0.06409660938225732,0.09419795221843004
greenhouse,高雄市,大樹區,0.0,0.0,0.0
greenhouse,彰化縣,花壇鄉,0.0,0.0,0.0
greenhouse,臺南市,南化區,0.0,0.0,0.0
greenhouse,苗栗縣,三義鄉,0.0,0.0,0.0
greenhouse,屏東縣,高樹鄉,0.0,0.0,0.0
greenhouse,桃園市,平鎮區,0.0,0.0,0.0
greenhouse,桃園市,八德區,0.0,0.0,0.0
greenhouse,高雄市,岡山區,0.0,0.0,0.0
greenhouse,雲林縣,麥寮鄉,123.0,0.057129586623316304,0.052496798975672214
greenhouse,臺南市,大內區,0.0,0.0,0.0
greenhouse,臺南市,龍崎區,0.0,0.0,0.0
greenhouse,彰化縣,秀水鄉,0.0,0.0,0.0
greenhouse,屏東縣,竹田鄉,107.0,0.04969809568044589,0.15329512893982808
greenhouse,臺中市,龍井區,11.0,0.005109150023223409,0.035483870967741936
greenhouse,花蓮縣,瑞穗鄉,0.0,0.0,0.0
greenhouse,嘉義縣,東石鄉,48.0,0.02229447282861124,0.1437125748502994
greenhouse,屏東縣,三地門鄉,0.0,0.0,0.0
greenhouse,彰化縣,大城鄉,0.0,0.0,0.0
greenhouse,臺南市,新化區,0.0,0.0,0.0
greenhouse,高雄市,內門區,0.0,0.0,0.0
greenhouse,嘉義縣,竹崎鄉,0.0,0.0,0.0
greenhouse,花蓮縣,新城鄉,0.0,0.0,0.0
greenhouse,臺東縣,達仁鄉,0.0,0.0,0.0
greenhouse,臺南市,左鎮區,0.0,0.0,0.0
greenhouse,新竹縣,竹東鎮,0.0,0.0,0.0
greenhouse,臺東縣,延平鄉,0.0,0.0,0.0
greenhouse,新竹縣,關西鎮,0.0,0.0,0.0
greenhouse,新竹市,北區,0.0,0.0,0.0
greenhouse,雲林縣,大埤鄉,0.0,0.0,0.0
greenhouse,臺東縣,卑南鄉,0.0,0.0,0.0
greenhouse,屏東縣,東港鎮,29.0,0.013469577333952624,0.024765157984628524
greenonion,屏東縣,三地門鄉,0.0,0.0,0.0
greenonion,苗栗縣,苑裡鎮,4.0,0.001266624445851805,0.056338028169014086
greenonion,屏東縣,佳冬鄉,0.0,0.0,0.0
greenonion,桃園市,八德區,3.0,0.0009499683343888537,0.018292682926829267
greenonion,臺南市,玉井區,0.0,0.0,0.0
greenonion,屏東縣,高樹鄉,4.0,0.001266624445851805,0.0014619883040935672
greenonion,雲林縣,古坑鄉,4.0,0.001266624445851805,0.003341687552213868
greenonion,屏東縣,林邊鄉,0.0,0.0,0.0
greenonion,屏東縣,長治鄉,0.0,0.0,0.0
greenonion,雲林縣,褒忠鄉,133.0,0.042115262824572515,0.14977477477477477
greenonion,桃園市,蘆竹區,13.0,0.004116529449018366,0.06435643564356436
greenonion,屏東縣,東港鎮,0.0,0.0,0.0
greenonion,臺東縣,關山鎮,0.0,0.0,0.0
greenonion,彰化縣,大村鄉,3.0,0.0009499683343888537,0.0035629453681710215
greenonion,臺東縣,鹿野鄉,1.0,0.00031665611146295124,0.001098901098901099
greenonion,南投縣,草屯鎮,0.0,0.0,0.0
greenonion,高雄市,岡山區,0.0,0.0,0.0
greenonion,屏東縣,南州鄉,0.0,0.0,0.0
greenonion,臺中市,大肚區,1.0,0.00031665611146295124,0.005319148936170213
greenonion,南投縣,南投市,0.0,0.0,0.0
greenonion,嘉義縣,梅山鄉,0.0,0.0,0.0
greenonion,花蓮縣,壽豐鄉,2.0,0.0006333122229259025,0.4
greenonion,臺中市,大甲區,1.0,0.00031665611146295124,0.041666666666666664
greenonion,新竹縣,竹北市,9.0,0.002849905003166561,0.1125
greenonion,南投縣,魚池鄉,0.0,0.0,0.0
greenonion,彰化縣,花壇鄉,5.0,0.0015832805573147563,0.02092050209205021
greenonion,臺南市,白河區,0.0,0.0,0.0
greenonion,嘉義縣,鹿草鄉,8.0,0.00253324889170361,0.015968063872255488
greenonion,雲林縣,林內鄉,0.0,0.0,0.0
greenonion,高雄市,大樹區,0.0,0.0,0.0
greenonion,臺南市,山上區,0.0,0.0,0.0
greenonion,臺南市,下營區,1.0,0.00031665611146295124,0.007751937984496124
greenonion,嘉義縣,大林鎮,0.0,0.0,0.0
greenonion,臺東縣,達仁鄉,0.0,0.0,0.0
greenonion,彰化縣,溪州鄉,39.0,0.012349588347055098,0.06446280991735537
greenonion,南投縣,集集鎮,3.0,0.0009499683343888537,0.02830188679245283
greenonion,彰化縣,北斗鎮,1.0,0.00031665611146295124,0.010752688172043012
greenonion,花蓮縣,瑞穗鄉,0.0,0.0,0.0
greenonion,彰化縣,永靖鄉,2.0,0.0006333122229259025,0.005434782608695652
greenonion,彰化縣,社頭鄉,12.0,0.0037998733375554147,0.016172506738544475
greenonion,花蓮縣,新城鄉,0.0,0.0,0.0
greenonion,臺北市,內湖區,0.0,0.0,0.0
greenonion,苗栗縣,三義鄉,8.0,0.00253324889170361,0.04597701149425287
greenonion,彰化縣,埔鹽鄉,211.0,0.06681443951868271,0.16866506794564348
greenonion,花蓮縣,吉安鄉,60.0,0.018999366687777075,0.033688938798427846
greenonion,臺東縣,延平鄉,0.0,0.0,0.0
greenonion,臺東縣,池上鄉,0.0,0.0,0.0
greenonion,桃園市,中壢區,9.0,0.002849905003166561,0.039473684210526314
greenonion,雲林縣,四湖鄉,39.0,0.012349588347055098,0.027008310249307478
