file,height,width,taken_datetime,make,model,target_fid,target_x,target_y,county_name,town_name,town_x,town_y,angle
4ad385c7-72e5-4703-a412-de12b3ba59df.jpg,4000,1840,2020-04-20 16:54:06,OPPO,CPH1919,1235,0,0,雲林縣,元長鄉,120.3279495,23.6425228,0.0
4ad6c363-c569-452c-ba3e-84a7438972c9.jpg,5760,4320,2019-10-04 09:41:43,samsung,SM-A505GN,1236,0,0,屏東縣,高樹鄉,120.6017685,22.8100128,0.0
4ade31bb-5110-4f66-b62c-9b08dca9876b.jpg,3264,2448,2020-04-14 14:06:43,samsung,SM-A7050,1237,0,0,雲林縣,四湖鄉,120.1938248,23.6463451,0.0
4ae03ff8-b298-47de-bb4c-e188fd4bbad8.jpg,4160,3120,2019-09-14 09:47:20,OPPO,CPH1715,1238,0,0,南投縣,埔里鎮,120.9625702,23.9790077,0.0
4ae08d11-da42-4d8c-b243-003ce52e3eb1.jpg,1225,1633,2019-11-15 08:55:29,Apple,iPhone 6s,1239,0,-144,雲林縣,莿桐鄉,120.5290298,23.7698288,270.0
4ae28dc2-0e36-4554-8cce-4c6e6571b4d0.jpg,1225,1633,2020-04-11 10:55:11,Apple,iPhone 11,1240,16,-19,彰化縣,二林鎮,120.4042206,23.9163017,270.0
4ae3604d-038f-4b03-880e-10da579d15fd.jpg,4608,3456,,,,1241,0,0,雲林縣,東勢鄉,120.2564087,23.6962242,
4ae54c54-5366-4697-86cb-11db500a40ae.jpg,4032,3024,,,,1242,0,0,嘉義縣,六腳鄉,120.2714767,23.510273,0.0
4ae5829a-4817-4751-927f-6a6a493370c4.jpg,4000,3000,,,,1243,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939,0.0
4ae72a98-c805-4aa2-aec9-711c5a567b67.jpg,5312,2988,2020-04-16 10:09:16,samsung,SM-N910U,1244,0,0,雲林縣,土庫鎮,120.3647156,23.6912041,0.0
4af48750-3455-4192-91cf-9fee7b78bdec.jpg,4000,3000,,,,1245,0,0,雲林縣,崙背鄉,120.3339615,23.7785912,0.0
4af8e49c-4db6-40b4-9160-7c70284b45f4.jpg,1225,1633,2019-09-27 11:19:04,Apple,iPhone 6,1246,0,-144,彰化縣,埤頭鄉,120.4675598,23.8824368,270.0
4afe68de-6e68-4a19-9899-100b18c12c5b.jpg,4000,3000,,,,1247,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264,0.0
4b02ba92-630a-4e04-90dc-534e115414ad.jpg,4000,3000,2020-04-19 08:37:49,OPPO,CPH1941,1248,0,0,雲林縣,元長鄉,120.3279495,23.6425228,0.0
4b0cda0b-a0ba-4ef0-a5e3-7a827227fb79.jpg,750,1134,2019-08-19 11:04:03,Apple,iPhone 6,1249,0,0,南投縣,名間鄉,120.6774521,23.8511734,270.0
4b11b987-2540-4ee4-a951-a59c0b241758.jpg,1225,1633,2019-12-08 12:11:55,Apple,iPhone 6,1250,0,-144,南投縣,名間鄉,120.6774521,23.8511734,270.0
4b162896-961e-4e91-adb5-81aa3d9c0df5.jpg,4536,6048,2019-09-04 15:55:46,Apple,iPhone XS Max,1251,0,-379,屏東縣,高樹鄉,120.6017685,22.8100128,270.0
4b1b2eed-6f85-493e-916d-8a14a36d8654.jpg,4000,3000,,,,1252,0,0,彰化縣,彰化市,120.5693893,24.0754261,0.0
4b1dea36-ecc8-4339-b3be-23e2d16a2fc8.jpg,1225,1633,2019-11-30 11:43:44,Apple,iPhone 6s,1253,0,-144,高雄市,大樹區,120.4254074,22.7110958,270.0
4b1f0523-5642-4078-915b-5f6c06f4c8da.jpg,4032,3024,2020-04-16 12:00:34,Xiaomi,MI 8,1254,0,0,彰化縣,二林鎮,120.4042206,23.9163017,0.0
4b20c264-5290-452d-b08e-be15175c1f03.jpg,4096,3072,2019-08-29 10:39:04,ASUS,ASUS_Z00LD,1255,0,0,南投縣,埔里鎮,120.9625702,23.9790077,0.0
4b20e445-dac8-4f16-84a3-540ac1491bda.jpg,3264,2448,,,,1256,0,0,雲林縣,臺西鄉,120.1997833,23.7167454,270.0
4b27dc85-09b9-4243-bc61-0b01b94b2d3a.jpg,1600,900,,,,1257,0,0,彰化縣,埔心鄉,120.5342712,23.9528713,
4b30ad3c-b3e3-44ea-95bd-0043da4db9b5.jpg,4032,3024,,,,1258,0,0,南投縣,竹山鎮,120.7100983,23.6981869,0.0
4b3d94fb-2288-4d2f-a010-28d115c542d8.jpg,1225,1633,2020-03-31 09:15:33,Apple,iPhone XR,1259,0,-102,雲林縣,四湖鄉,120.1938248,23.6463451,270.0
4b4de7e6-f824-4c5e-af79-44fd574506ae.jpg,4000,3000,,,,1260,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264,0.0
4b51ccf2-f2af-4c2c-baed-06e2f79821bf.jpg,1600,900,,,,1261,0,0,南投縣,國姓鄉,120.8675461,24.0313301,
4b55336d-9c3c-442d-94b0-969953717934.jpg,900,1600,,,,1262,0,0,高雄市,大寮區,120.4111404,22.5929337,
4b5d14b0-e673-426b-9721-69d6cd7c106e.jpg,3480,4640,2019-10-09 14:08:04,asus,ASUS_Z01MDA,1263,0,0,臺南市,南化區,120.5441742,23.1152229,0.0
4b623d5d-b0c5-4b0c-bf08-b1a297f7e086.jpg,1225,1633,2020-04-01 14:35:38,Apple,iPhone 7,1264,0,-144,雲林縣,元長鄉,120.3279495,23.6425228,270.0
4b6466ea-be79-4a91-9481-c0571295d07d.jpg,1225,1633,2022-05-18 09:29:45,Apple,iPhone XR,1265,0,0,嘉義縣,大林鎮,120.4807739,23.5989952,270.0
4b705906-6d4e-4ab1-a241-ebfffd0f0f12.jpg,4032,3024,2019-09-15 17:43:52,HTC,HTC_2Q4D100,1266,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841,0.0
4b7229e0-14d0-4839-9fbd-73feb528e3cf.jpg,3000,4000,,,,1267,0,0,桃園市,觀音區,121.114212,25.027483,0.0
4b763987-613f-41b8-931d-7dfca7f06436.jpg,1225,1633,2020-10-25 12:37:51,Apple,iPhone 11 Pro,1268,0,-116,桃園市,觀音區,121.114212,25.027483,270.0
4b770bb9-20f0-4777-a934-91982f2ccc34.jpg,1225,1633,2020-04-21 10:06:12,Apple,iPhone XS Max,1269,0,-102,彰化縣,大村鄉,120.5586853,23.9921856,270.0
4b78ded4-cd6c-4c6e-850c-dd255a1a1384.jpg,4160,3120,2019-09-09 15:48:35,OPPO,CPH1701,1270,0,0,臺南市,新化區,120.3357925,23.0340443,0.0
4b7f1c0e-5c49-4374-8239-da6aff68aef5.jpg,1225,1633,2019-11-15 12:08:57,Apple,iPhone 7 Plus,1271,0,-128,彰化縣,二林鎮,120.4042206,23.9163017,270.0
4b897705-8980-4ca4-9c38-28a3e1890e2f.jpg,4000,3000,2019-09-17 14:29:06,Xiaomi,Mi 9T,1272,0,0,南投縣,埔里鎮,120.9625702,23.9790077,0.0
4b8ba63f-7f73-4dae-8e92-b7ae38b2c8a1.jpg,4096,3072,,,,1273,0,0,彰化縣,大村鄉,120.5586853,23.9921856,0.0
4b8de3f8-a55e-48a9-ba9a-de948dad9eb6.jpg,3264,2448,,,,1274,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971,270.0
4b8f9ce7-58b2-4956-a650-bd12fe1c8137.jpg,1600,900,,,,1275,0,0,雲林縣,莿桐鄉,120.5290298,23.7698288,
4b928ae1-263c-47c2-a2c6-92f101aa22fd.jpg,4000,3000,,,,1276,0,0,嘉義縣,鹿草鄉,120.3045425,23.4082069,0.0
4ba149dc-e637-451a-bf70-48e5a5f44151.jpg,1600,900,,,,1277,0,0,彰化縣,埔心鄉,120.5342712,23.9528713,
4ba88f2a-471f-4f78-8d55-494c14ac5dd8.jpg,3264,2448,2020-04-05 11:12:42,samsung,SM-A7050,1278,0,0,雲林縣,莿桐鄉,120.5290298,23.7698288,0.0
4bb2375c-2304-4a3d-895f-139349632314.jpg,7296,5472,,,,1279,0,0,彰化縣,大城鄉,120.2952423,23.8594379,0.0
4bb68166-b076-46e2-b706-b3cfe43ebce0.jpg,4000,3000,2019-12-03 14:28:08,Xiaomi,Redmi 5,1280,0,0,南投縣,名間鄉,120.6774521,23.8511734,0.0
4bb6a280-30b1-490f-9731-1bad53b49f3e.jpg,4000,3000,2020-04-01 13:56:50,OPPO,CPH1941,1281,0,0,雲林縣,北港鎮,120.2940063,23.592289,0.0
4bb9e106-5612-4ff4-a1a5-eabc34bf3dd6.jpg,4608,2592,,,,1282,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713,0.0
4bc10989-172f-44e6-9b7e-261c3e6e947e.jpg,3264,2448,,,,1283,0,0,雲林縣,東勢鄉,120.2564087,23.6962242,270.0
4bc6dd4a-833a-4ead-a071-fdce99700b0e.jpg,3000,4000,,,,1284,0,0,雲林縣,東勢鄉,120.2564087,23.6962242,0.0
4bce96c1-e6cc-487d-a6fd-1107625b20a1.jpg,5664,4248,,,,1285,0,0,雲林縣,四湖鄉,120.1938248,23.6463451,0.0
4bd991e8-1aff-4a31-b942-69ee1743fe12.jpg,5056,3792,2019-12-16 13:39:42,Sony,G8142,1286,0,0,雲林縣,四湖鄉,120.1938248,23.6463451,0.0
4be0da67-8af0-4721-96ef-e35db17e5da4.jpg,4160,3120,2019-11-16 11:24:50,OPPO,CPH1701,1287,0,0,雲林縣,元長鄉,120.3279495,23.6425228,0.0
4be59f25-3626-45a7-8fc8-ff21a915774e.jpg,4608,2592,,,,1288,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939,0.0
4be5da6b-0983-45a7-b76b-abe8a101a06c.jpg,1225,1633,2020-04-02 15:11:54,Apple,iPhone XR,1289,0,-102,雲林縣,二崙鄉,120.3964539,23.7926483,270.0
4be6fa86-2cd6-4b2c-b980-5021e8b01994.jpg,3024,4032,2019-11-16 11:59:22,HTC,HTC_2Q4D100,1290,0,0,高雄市,田寮區,120.3958893,22.8639584,0.0
4bf44a3c-acb1-4696-a58a-abdb766bf45a.jpg,1225,1633,2020-04-09 15:00:41,Apple,iPhone XS Max,1291,0,-102,彰化縣,大村鄉,120.5586853,23.9921856,270.0
4bfe61c5-975f-41b8-b6cc-1e9cd875b029.jpg,4160,3120,2020-04-19 10:42:37,OPPO,CPH1715,1292,0,0,彰化縣,埔鹽鄉,120.4594345,23.9921265,0.0
4c014b60-bb88-4591-ad2d-62b2f4ae08c8.jpg,4000,3000,,,,1293,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506,0.0
4c02ebfc-0be9-46db-90ca-e168e949395d.jpg,3916,2936,,,,1294,0,0,屏東縣,東港鎮,120.4737549,22.4614105,0.0
4c0c8931-9066-4e21-aabc-cf7f36b471a6.jpg,4000,3000,2020-04-04 18:04:32,Xiaomi,Redmi Note 7,1295,0,0,雲林縣,西螺鎮,120.4580765,23.77952,0.0
4c2a9987-e7ff-4147-a713-905fe8c10549.jpg,1225,1633,2020-03-31 16:52:44,Apple,iPhone XR,1296,0,-116,雲林縣,斗六市,120.5600815,23.7066097,270.0
4c301f71-e5da-4eab-8e59-3f2fbe9ee472.jpg,1600,900,,,,1297,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713,
4c30d22e-533e-4ad6-b433-b9a800b250fc.jpg,4000,3000,,,,1298,0,0,屏東縣,新園鄉,120.449707,22.5161438,0.0
4c36f126-4ff9-446b-99c9-f79283df65f3.jpg,5664,4248,2019-09-03 10:26:35,samsung,SM-A750GN,1299,0,0,南投縣,埔里鎮,120.9625702,23.9790077,0.0
4c393a02-60cd-42b8-9d30-a27c8133e199.jpg,3024,4032,,,,1300,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939,0.0
4c3d015e-6a47-4d20-a2f6-dad88992ca57.jpg,900,1600,,,,1301,0,0,高雄市,大寮區,120.4111404,22.5929337,
4c42bafc-fbdb-4814-ab05-d07912fca573.jpg,4160,3120,2019-09-07 06:53:07,HUAWEI,LDN-TL10,1302,0,0,彰化縣,二林鎮,120.4042206,23.9163017,0.0
4c4bbdfd-5c5d-43ac-b274-96b9a63077b7.jpg,3120,4160,2020-04-17 11:29:26,HUAWEI,JKM-LX2,1303,0,0,彰化縣,溪湖鎮,120.4831848,23.9518013,0.0
4c514932-d207-4651-8415-896cf7be93e4.jpg,4000,3000,2019-09-03 13:55:50,Xiaomi,Mi 9T,1304,0,0,南投縣,埔里鎮,120.9625702,23.9790077,0.0
4c65436d-3dc0-469e-aaf1-87cf578fd9d7.jpg,1225,1633,2019-09-28 12:14:34,Apple,iPhone 8 Plus,1305,0,-128,彰化縣,溪州鄉,120.5224915,23.827343,270.0
4c6ab20a-215b-49b8-8d45-4c6efcc34beb.jpg,4608,2592,,,,1306,0,0,臺南市,善化區,120.2988281,23.1403961,0.0
4c78cc1f-b0e7-45f0-851f-302a72311714.jpg,4608,3456,,,,1307,0,0,桃園市,觀音區,121.114212,25.027483,0.0
4c7fb3e2-c538-4916-bd28-172d920ab455.jpg,4000,3000,2020-01-10 14:55:54,Xiaomi,MI 9,1308,0,0,雲林縣,崙背鄉,120.3339615,23.7785912,0.0
4c887dfe-5c53-4158-9d1c-abf34d7db6bb.jpg,3024,4032,,,,1309,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713,0.0
4c9c005d-e929-4296-9b50-fad211601519.jpg,3120,4160,,,,1310,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506,0.0
4ca59d0e-4589-4860-910d-ebc5c3201cf5.jpg,3000,4000,2019-10-05 11:34:09,Xiaomi,Redmi Note 7,1311,0,0,南投縣,名間鄉,120.6774521,23.8511734,0.0
4ca60565-8d05-463e-ae5b-0b09e196534f.jpg,4160,3120,2020-04-13 16:34:36,HUAWEI,DUB-LX2,1312,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506,0.0
4caad5f2-4931-4148-b1f4-c87b1e3a98bb.jpg,1600,900,,,,1313,0,0,嘉義縣,溪口鄉,120.4010239,23.5936184,
4cb1797d-d2aa-4804-a877-e2b850239695.jpg,4032,3024,2019-08-07 16:27:00,HTC,HTC_2Q4D100,1314,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841,0.0
4cbb3662-dc94-43ab-bab5-91ef4589d23f.jpg,3264,2448,,,,1315,0,0,雲林縣,東勢鄉,120.2564087,23.6962242,270.0
4cc04921-e378-4e2e-8931-b7757fd9dc9f.jpg,4000,3000,2019-10-03 15:11:56,Xiaomi,Mi 9T,1316,0,0,南投縣,埔里鎮,120.9625702,23.9790077,0.0
4cc2cbed-fe03-40c2-9124-e551b3306924.jpg,4032,3024,,,,1317,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264,0.0
4cc303ca-3b91-428e-924e-6f603d73592e.jpg,4000,2250,,,,1318,0,0,雲林縣,東勢鄉,120.2564087,23.6962242,0.0
4cc683d6-2a5a-4b68-9c3d-90c590450043.jpg,4160,3120,2020-04-20 08:07:26,OPPO,OPPO A73,1319,0,0,彰化縣,彰化市,120.5693893,24.0754261,0.0
4cc86282-9d76-4947-97f9-b95e41f502ad.jpg,5344,4016,2019-08-14 16:00:59,HTC,HTC_M9px,1320,0,0,臺中市,外埔區,120.6650391,24.3356228,0.0
4cca92ed-16b5-4ede-aed2-7638ce3f4fbc.jpg,3916,2936,2019-08-08 10:17:03,asus,ASUS_Z01KDA,1321,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841,0.0
4ccec21e-d04a-468d-ad71-6a1a1a11b615.jpg,4608,2592,,,,1322,0,0,屏東縣,東港鎮,120.4737549,22.4614105,0.0
4cd0f193-2897-4153-a8a0-c344249f9eb7.jpg,4000,3000,2019-11-15 16:41:11,Xiaomi,MI 9,1323,0,0,雲林縣,崙背鄉,120.3339615,23.7785912,0.0
4cd44881-1420-429c-ad3e-b34f61a0f32b.jpg,5056,3792,2019-12-08 13:04:28,Sony,G8232,1324,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948,0.0
4cdc5293-4757-4a8b-90d8-ae5c6e3a8a83.jpg,3264,2448,2020-04-04 15:18:57,samsung,SM-A7050,1325,0,0,雲林縣,莿桐鄉,120.5290298,23.7698288,0.0
4cdd7872-9ecf-4b40-9305-067302c58577.jpg,4160,3120,2019-09-17 06:56:08,HUAWEI,LDN-TL10,1326,0,0,彰化縣,二林鎮,120.4042206,23.9163017,0.0
4ce9d6a5-92d5-4573-bfae-452481f90985.jpg,3916,2936,2019-08-06 10:52:45,asus,ASUS_Z01KDA,1327,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841,0.0
4cebfaf7-07af-46a9-a01b-7c9a1a7f6eea.jpg,3000,4000,,,,1328,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713,0.0
4cef0c7a-fa70-4fc7-ae44-15f35bc246d3.jpg,900,1600,,,,1329,0,0,高雄市,大寮區,120.4111404,22.5929337,
4cef6fff-0386-47cc-940f-65891cd53736.jpg,1225,1633,2019-10-07 16:11:51,Apple,iPhone 6s,1330,0,-144,彰化縣,二林鎮,120.4042206,23.9163017,270.0
4cefde12-186c-42da-a43a-9c8d19bd130f.jpg,1225,1633,2020-04-16 16:31:09,Apple,iPhone 8 Plus,1331,0,-144,雲林縣,林內鄉,120.6154861,23.755867,270.0
4cf8b469-f34f-4096-b62c-35aff2fc81a7.jpg,5056,3792,2019-10-14 07:31:59,Sony,H9493,1332,0,0,臺南市,東山區,120.4441452,23.2784214,0.0
4cfabbfa-cc6d-465b-ad49-70f7b181289c.jpg,1225,1633,2020-10-23 11:17:29,Apple,iPhone X,1333,-77,-207,桃園市,觀音區,121.114212,25.027483,270.0
4cffcd19-e4be-4049-b668-de63f596532e.jpg,4032,3024,,,,1334,0,0,雲林縣,虎尾鎮,120.429306,23.7167091,270.0
4d04776d-01b9-418b-9424-524c53622d68.jpg,5184,3880,2020-04-17 10:41:06,OPPO,CPH1707,1335,0,0,彰化縣,大城鄉,120.2952423,23.8594379,0.0
4d0a65d7-cf8d-4cfc-ae5e-6562ed75d430.jpg,4608,2592,,,,1336,0,0,臺南市,善化區,120.2988281,23.1403961,0.0
4d0d12e9-1e3f-477f-bb3d-a0a5da30a099.jpg,4000,3000,,,,1337,0,0,花蓮縣,吉安鄉,121.5648117,23.9555264,0.0
4d0e6dda-11b6-4452-ae71-f86778b5a43f.jpg,4032,3024,,,,1338,0,0,苗栗縣,後龍鎮,120.7789841,24.6172371,0.0
4d123f9d-e880-411b-b4ec-a1ec5408a35d.jpg,4608,3456,,,,1339,0,0,彰化縣,彰化市,120.5693893,24.0754261,0.0
4d14cb17-d11f-49b2-9442-751d690fa887.jpg,4032,3024,2020-04-25 09:09:23,samsung,SM-G973F,1340,0,0,雲林縣,元長鄉,120.3279495,23.6425228,0.0
4d2e6116-4b47-472c-95b6-228a48857107.jpg,5184,3880,2019-08-12 13:40:55,OPPO,OPPO R15 Pro,1341,0,0,屏東縣,里港鄉,120.506134,22.7986412,0.0
4d2e6f43-a449-4c61-8f2c-4c2a272395d5.jpg,4608,3456,2019-09-18 17:30:15,samsung,SM-A730F,1342,0,0,南投縣,名間鄉,120.6774521,23.8511734,0.0
4d38b1d9-eb10-41b8-8955-25851d0bfbec.jpg,4608,2592,,,,1343,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939,0.0
4d3c7edc-08ba-462d-b552-ee1b17c0b57e.jpg,4096,3072,,,,1344,0,0,彰化縣,大村鄉,120.5586853,23.9921856,0.0
4d482808-f281-47b9-bcba-e63dc93ddb06.jpg,4608,2592,,,,1345,0,0,屏東縣,東港鎮,120.4737549,22.4614105,0.0
4d49c012-2700-40c4-9416-453d2e020203.jpg,4608,3456,,,,1346,0,0,彰化縣,埔鹽鄉,120.4594345,23.9921265,0.0
4d4c2f07-7677-422d-8a40-79d3c91c2105.jpg,4000,2250,,,,1347,0,0,雲林縣,四湖鄉,120.1938248,23.6463451,0.0
4d4c83b7-09c5-4c28-af07-9c7fb1bad414.jpg,3024,4032,2019-08-27 10:47:23,Apple,iPhone 6s,1348,0,-71,彰化縣,二林鎮,120.4042206,23.9163017,270.0
4d4d9cc0-dbe9-47f3-acd1-4d592e8ff6c9.jpg,4032,3024,,,,1349,0,0,雲林縣,二崙鄉,120.3964539,23.7926483,0.0
4d537232-8ccd-4bdd-9eac-8c58ce496a80.jpg,5184,3880,2020-04-21 10:10:56,OPPO,CPH1707,1350,0,0,彰化縣,大城鄉,120.2952423,23.8594379,0.0
4d5f6212-8ea7-4a86-941a-cbafa8ee1ba3.jpg,1225,1633,2019-11-16 13:00:30,Apple,iPhone 8 Plus,1351,0,-128,彰化縣,竹塘鄉,120.4136505,23.8506813,270.0
4d6805e9-8d57-4ffa-badb-6bf6de514f9e.jpg,1225,1633,2019-12-13 09:39:01,Apple,iPhone 8 Plus,1352,0,-128,雲林縣,四湖鄉,120.1938248,23.6463451,270.0
4d6cb93f-ba38-433c-a366-03929b79e797.jpg,1225,1633,2019-09-29 14:52:43,Apple,iPhone 7,1353,0,-144,雲林縣,東勢鄉,120.2564087,23.6962242,270.0
4d732dce-100b-461c-b4be-1c9c565995a2.jpg,5664,4248,2019-08-29 10:59:59,samsung,SM-A750GN,1354,0,0,南投縣,埔里鎮,120.9625702,23.9790077,0.0
4d746f85-c87b-4d99-8226-12f15929f677.jpg,4160,3120,,,,1355,0,0,彰化縣,芳苑鄉,120.3408279,23.9579506,0.0
4d765fbf-1cc1-404b-843c-b96f109392e4.jpg,4248,5664,2020-03-30 15:55:25,samsung,SM-A920F,1356,0,0,雲林縣,二崙鄉,120.3964539,23.7926483,0.0
4d768cae-777d-44a0-9277-214852e23227.jpg,4608,2592,,,,1357,0,0,屏東縣,南州鄉,120.5180588,22.4799023,0.0
4d7928ff-2a09-4385-9d07-cbd5f96639ad.jpg,4128,3096,2019-09-02 17:04:30,samsung,SM-J730GM,1358,0,0,臺南市,東山區,120.4441452,23.2784214,0.0
4d7a3704-32b7-4ad4-850b-b7df76c11789.jpg,4032,3024,2020-04-18 08:03:15,samsung,SM-G955F,1359,0,0,彰化縣,大村鄉,120.5586853,23.9921856,0.0
4d802dff-968c-40bf-ab4d-995517f7e5ea.jpg,4032,3024,,,,1360,0,0,雲林縣,虎尾鎮,120.429306,23.7167091,270.0
4d8f6584-cdd7-4a78-9beb-bcffc72ba0ee.jpg,3024,4032,2019-09-03 16:42:07,samsung,SM-G955F,1361,0,0,彰化縣,社頭鄉,120.6022034,23.9054585,0.0
4d9b4dcf-8033-4401-b34c-8c44702bb7c8.jpg,5184,2916,2020-04-10 08:46:21,OPPO,CPH1719,1362,0,0,雲林縣,元長鄉,120.3279495,23.6425228,0.0
4d9cc734-9da5-40e9-88bd-a1682460a729.jpg,1600,900,,,,1363,0,0,彰化縣,埔心鄉,120.5342712,23.9528713,
4da0daf7-9905-4c08-a3dc-464017dd9727.jpg,4032,3024,2019-09-06 11:42:13,HTC,HTC_2Q4D100,1364,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841,0.0
4da33e48-5b0a-482d-864f-199e13effa9a.jpg,4000,3000,2020-04-06 11:15:43,Xiaomi,Redmi Note 5,1365,0,0,雲林縣,二崙鄉,120.3964539,23.7926483,0.0
4da68036-148c-440f-8e9b-0c86f5ba15a1.jpg,3072,4096,2019-09-16 16:13:35,ASUS,ASUS_Z00LD,1366,0,0,南投縣,埔里鎮,120.9625702,23.9790077,0.0
4da7703c-6d0b-4b00-92f8-848dfa818e8e.jpg,1225,1633,2020-03-28 17:56:34,Apple,iPhone 8 Plus,1367,0,-128,雲林縣,莿桐鄉,120.5290298,23.7698288,270.0
4daa1b5b-f4a2-4d4a-9489-009876123c77.jpg,4608,3456,,,,1368,0,0,雲林縣,麥寮鄉,120.2379913,23.7913971,
4db45c71-01be-44ae-b9e3-50a9990c430f.jpg,1225,1633,2020-10-28 15:04:53,Apple,iPhone SE (2nd generation),1369,0,-144,桃園市,大園區,121.2111664,25.0650883,270.0
4db460f9-effa-4bfc-b1d8-a8a713ff06a8.jpg,3916,2936,2019-08-21 15:49:45,asus,ASUS_Z01KD,1370,0,0,屏東縣,高樹鄉,120.6017685,22.8100128,0.0
4db859c7-7510-4a25-a04d-f9f4d6b974a6.jpg,1600,900,,,,1371,0,0,彰化縣,埔心鄉,120.5342712,23.9528713,
4dc0285a-887c-4470-8031-f9ef0bbda3e3.jpg,4608,2592,,,,1372,0,0,屏東縣,萬丹鄉,120.4769592,22.5881939,0.0
4dc49981-1b42-4dad-960a-29eb1e78efdf.jpg,5184,2916,2020-02-03 15:18:28,OPPO,CPH1719,1373,0,0,臺東縣,鹿野鄉,121.1570969,22.9518948,0.0
4dc63952-fe18-4d54-93b6-488ad36d603a.jpg,4608,2592,,,,1374,0,0,屏東縣,崁頂鄉,120.5006561,22.5153713,0.0
4ddb86b3-5666-4c53-848f-881d7fe05b0f.jpg,3916,2936,2019-08-07 10:31:54,asus,ASUS_Z01KDA,1375,0,0,苗栗縣,卓蘭鎮,120.856041,24.3253841,0.0
4dde6ba8-3db6-484c-9ed9-d5a958b6c085.jpg,4000,3000,2020-04-09 14:57:52,Xiaomi,Redmi Note 8T,1376,0,0,雲林縣,東勢鄉,120.2564087,23.6962242,0.0
4ddf4147-79b5-4a06-b9ab-1e6f018c54e7.jpg,4608,2592,,,,1377,0,0,屏東縣,南州鄉,120.5180588,22.4799023,0.0
4de1e660-a761-48f7-922e-d87bcbb59790.jpg,4608,3456,2019-11-07 14:45:33,samsung,SM-A730F,1378,0,0,南投縣,名間鄉,120.6774521,23.8511734,0.0
4de31914-1fb6-4002-9277-446d951596da.jpg,5504,4128,2020-04-22 14:35:54,Sony,F5121,1379,0,0,雲林縣,口湖鄉,120.1413803,23.5540924,0.0
4de6c7fd-ff9b-4997-9972-4cc0c9454117.jpg,4656,3492,,,,1380,0,0,桃園市,平鎮區,121.2140198,24.9212608,0.0
4de9a3c5-0b92-49a6-829e-ee1193a9864d.jpg,1225,1633,2020-04-28 15:47:33,Apple,iPhone XS Max,1381,0,-102,彰化縣,大村鄉,120.5586853,23.9921856,270.0
4dfafdf7-b4da-4854-b07b-9c23fec9ce16.jpg,4656,3492,2019-09-16 10:17:35,asus,ASUS_Z017DA,1382,0,0,南投縣,埔里鎮,120.9625702,23.9790077,0.0
4dfde7a8-01e9-4e59-941d-86e3f5cb0e77.jpg,4032,3024,2019-09-26 09:30:59,samsung,SM-G975F,1383,0,0,嘉義縣,番路鄉,120.6075058,23.4277649,0.0
4e0150ea-dd3f-4011-bb0d-4a46bdaab3c8.jpg,3264,2448,2019-09-11 07:03:01,samsung,SM-T719C,1384,0,0,屏東縣,里港鄉,120.506134,22.7986412,0.0
4e03a1aa-2beb-4cda-9277-d6362b1a4a28.jpg,1225,1633,2020-01-07 10:56:25,Apple,iPhone 6s,1385,0,-144,臺東縣,鹿野鄉,121.1570969,22.9518948,270.0
4e1ba35e-9ae4-43a1-92a3-822f84dfb5cf.jpg,1225,1633,2019-11-09 08:25:50,Apple,iPhone 8,1386,0,-144,雲林縣,古坑鄉,120.6117096,23.6255703,270.0
4e251f84-3195-4d3f-97bf-22893dac0969.jpg,4160,3120,2019-09-15 14:37:41,OPPO,CPH1715,1387,0,0,南投縣,埔里鎮,120.9625702,23.9790077,0.0
4e2612ee-c1c2-45ab-9cbb-cb14d0c08530.jpg,1225,1633,2020-10-26 10:07:19,Apple,iPhone 6s Plus,1388,0,-144,桃園市,觀音區,121.114212,25.027483,270.0
4e48135b-55af-48c7-951d-75704b010042.jpg,3024,4032,,,,1389,0,0,雲林縣,二崙鄉,120.3964539,23.7926483,0.0
4e51c47d-69ec-443a-9d9a-045841acd1de.jpg,900,1600,,,,1390,0,0,高雄市,大寮區,120.4111404,22.5929337,
4e5266f3-7058-4177-8bed-c2204505d33d.jpg,2322,4128,2020-04-08 16:53:41,OPPO,F1f,1391,0,0,雲林縣,林內鄉,120.6154861,23.755867,0.0
